video,prompt
dataset/wan22_training/charades_processed/2E8GU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2E8GU"
dataset/wan22_training/charades_processed/24SKP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 24SKP"
dataset/wan22_training/charades_processed/9VBJ5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9VBJ5"
dataset/wan22_training/charades_processed/1WEDJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1WEDJ"
dataset/wan22_training/charades_processed/CA5OI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: CA5OI"
dataset/wan22_training/charades_processed/2AG8W_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2AG8W"
dataset/wan22_training/charades_processed/ATI0Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ATI0Z"
dataset/wan22_training/charades_processed/Y5PF5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Y5PF5"
dataset/wan22_training/charades_processed/WIEI2_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WIEI2"
dataset/wan22_training/charades_processed/Y4U6T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Y4U6T"
dataset/wan22_training/charades_processed/MUO4G_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MUO4G"
dataset/wan22_training/charades_processed/9T0AC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9T0AC"
dataset/wan22_training/charades_processed/BAZWG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BAZWG"
dataset/wan22_training/charades_processed/F75LG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F75LG"
dataset/wan22_training/charades_processed/FQOGZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FQOGZ"
dataset/wan22_training/charades_processed/7B8EQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7B8EQ"
dataset/wan22_training/charades_processed/LFDQF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LFDQF"
dataset/wan22_training/charades_processed/U502L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: U502L"
dataset/wan22_training/charades_processed/AK2KG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AK2KG"
dataset/wan22_training/charades_processed/3P055_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3P055"
dataset/wan22_training/charades_processed/5GITI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5GITI"
dataset/wan22_training/charades_processed/RYXCI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RYXCI"
dataset/wan22_training/charades_processed/201W8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 201W8"
dataset/wan22_training/charades_processed/6QH7V_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6QH7V"
dataset/wan22_training/charades_processed/TYHA8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TYHA8"
dataset/wan22_training/charades_processed/EG0VZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: EG0VZ"
dataset/wan22_training/charades_processed/KFKH5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KFKH5"
dataset/wan22_training/charades_processed/HPFF1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HPFF1"
dataset/wan22_training/charades_processed/L76ND_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: L76ND"
dataset/wan22_training/charades_processed/BUXV4_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BUXV4"
dataset/wan22_training/charades_processed/5EFZ1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5EFZ1"
dataset/wan22_training/charades_processed/O6V4U_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: O6V4U"
dataset/wan22_training/charades_processed/S2FLE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: S2FLE"
dataset/wan22_training/charades_processed/5OCXJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5OCXJ"
dataset/wan22_training/charades_processed/XI9LI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XI9LI"
dataset/wan22_training/charades_processed/J1EA0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: J1EA0"
dataset/wan22_training/charades_processed/9C4JX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9C4JX"
dataset/wan22_training/charades_processed/LVNAU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LVNAU"
dataset/wan22_training/charades_processed/M0KTN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M0KTN"
dataset/wan22_training/charades_processed/F0PNU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F0PNU"
dataset/wan22_training/charades_processed/MXRF4_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MXRF4"
dataset/wan22_training/charades_processed/5V5EL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5V5EL"
dataset/wan22_training/charades_processed/Y75AX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Y75AX"
dataset/wan22_training/charades_processed/ZHF60_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZHF60"
dataset/wan22_training/charades_processed/Z9IF5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Z9IF5"
dataset/wan22_training/charades_processed/8DL54_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8DL54"
dataset/wan22_training/charades_processed/LK3LF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LK3LF"
dataset/wan22_training/charades_processed/KVYOZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KVYOZ"
dataset/wan22_training/charades_processed/BWLA8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BWLA8"
dataset/wan22_training/charades_processed/XBB9P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XBB9P"
dataset/wan22_training/charades_processed/T82IE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: T82IE"
dataset/wan22_training/charades_processed/QUE13_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: QUE13"
dataset/wan22_training/charades_processed/OB9D0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OB9D0"
dataset/wan22_training/charades_processed/5HOAV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5HOAV"
dataset/wan22_training/charades_processed/Q948H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Q948H"
dataset/wan22_training/charades_processed/C9ZUO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: C9ZUO"
dataset/wan22_training/charades_processed/RS4ZC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RS4ZC"
dataset/wan22_training/charades_processed/UL7YC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: UL7YC"
dataset/wan22_training/charades_processed/PNM2H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PNM2H"
dataset/wan22_training/charades_processed/K7E8L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: K7E8L"
dataset/wan22_training/charades_processed/2Q3ZJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2Q3ZJ"
dataset/wan22_training/charades_processed/06LBQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 06LBQ"
dataset/wan22_training/charades_processed/O2VP8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: O2VP8"
dataset/wan22_training/charades_processed/GANC6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GANC6"
dataset/wan22_training/charades_processed/DS22L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DS22L"
dataset/wan22_training/charades_processed/SSH5I_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SSH5I"
dataset/wan22_training/charades_processed/XTRH7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XTRH7"
dataset/wan22_training/charades_processed/PW16K_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PW16K"
dataset/wan22_training/charades_processed/5JVMD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5JVMD"
dataset/wan22_training/charades_processed/PAW5E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PAW5E"
dataset/wan22_training/charades_processed/U5KRD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: U5KRD"
dataset/wan22_training/charades_processed/IPNEG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: IPNEG"
dataset/wan22_training/charades_processed/8YFD1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8YFD1"
dataset/wan22_training/charades_processed/AZ5JS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AZ5JS"
dataset/wan22_training/charades_processed/YH0BX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YH0BX"
dataset/wan22_training/charades_processed/DNWCR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DNWCR"
dataset/wan22_training/charades_processed/E6Q95_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: E6Q95"
dataset/wan22_training/charades_processed/6KGZA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6KGZA"
dataset/wan22_training/charades_processed/6VF2L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6VF2L"
dataset/wan22_training/charades_processed/G4KE3_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: G4KE3"
dataset/wan22_training/charades_processed/WKP5N_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WKP5N"
dataset/wan22_training/charades_processed/2P2ZC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2P2ZC"
dataset/wan22_training/charades_processed/FSOFF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FSOFF"
dataset/wan22_training/charades_processed/7HSUM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7HSUM"
dataset/wan22_training/charades_processed/SHTQ9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SHTQ9"
dataset/wan22_training/charades_processed/VSYFA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VSYFA"
dataset/wan22_training/charades_processed/87T5P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 87T5P"
dataset/wan22_training/charades_processed/3OQ81_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3OQ81"
dataset/wan22_training/charades_processed/KKEX0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KKEX0"
dataset/wan22_training/charades_processed/I005F_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: I005F"
dataset/wan22_training/charades_processed/X1624_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X1624"
dataset/wan22_training/charades_processed/DZ2J6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DZ2J6"
dataset/wan22_training/charades_processed/DPDER_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DPDER"
dataset/wan22_training/charades_processed/2HAMN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2HAMN"
dataset/wan22_training/charades_processed/69R8T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 69R8T"
dataset/wan22_training/charades_processed/BOKLM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BOKLM"
dataset/wan22_training/charades_processed/JWPS5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JWPS5"
dataset/wan22_training/charades_processed/1RB92_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1RB92"
dataset/wan22_training/charades_processed/KVONB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KVONB"
dataset/wan22_training/charades_processed/YNIWQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YNIWQ"
dataset/wan22_training/charades_processed/L5842_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: L5842"
dataset/wan22_training/charades_processed/A1PEO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: A1PEO"
dataset/wan22_training/charades_processed/1BUFQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1BUFQ"
dataset/wan22_training/charades_processed/MC45U_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MC45U"
dataset/wan22_training/charades_processed/LQD66_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LQD66"
dataset/wan22_training/charades_processed/JOMFO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JOMFO"
dataset/wan22_training/charades_processed/SF9P7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SF9P7"
dataset/wan22_training/charades_processed/P8G2P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: P8G2P"
dataset/wan22_training/charades_processed/O52BL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: O52BL"
dataset/wan22_training/charades_processed/K8MZH_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: K8MZH"
dataset/wan22_training/charades_processed/OXCDM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OXCDM"
dataset/wan22_training/charades_processed/93ESZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 93ESZ"
dataset/wan22_training/charades_processed/TVCQF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TVCQF"
dataset/wan22_training/charades_processed/EZ3CG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: EZ3CG"
dataset/wan22_training/charades_processed/OEYA3_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OEYA3"
dataset/wan22_training/charades_processed/LVJ3U_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LVJ3U"
dataset/wan22_training/charades_processed/AMQ2W_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AMQ2W"
dataset/wan22_training/charades_processed/ZP5TG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZP5TG"
dataset/wan22_training/charades_processed/RR7AR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RR7AR"
dataset/wan22_training/charades_processed/3HRNV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3HRNV"
dataset/wan22_training/charades_processed/VX82P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VX82P"
dataset/wan22_training/charades_processed/RZY2I_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RZY2I"
dataset/wan22_training/charades_processed/8BGE9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8BGE9"
dataset/wan22_training/charades_processed/Q3BCC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Q3BCC"
dataset/wan22_training/charades_processed/TGKHG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TGKHG"
dataset/wan22_training/charades_processed/NMG2Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NMG2Z"
dataset/wan22_training/charades_processed/VSLQT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VSLQT"
dataset/wan22_training/charades_processed/FPJ9D_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FPJ9D"
dataset/wan22_training/charades_processed/580G0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 580G0"
dataset/wan22_training/charades_processed/BALXZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BALXZ"
dataset/wan22_training/charades_processed/7B1CR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7B1CR"
dataset/wan22_training/charades_processed/0G0YF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0G0YF"
dataset/wan22_training/charades_processed/XECIL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XECIL"
dataset/wan22_training/charades_processed/R3Z2O_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: R3Z2O"
dataset/wan22_training/charades_processed/F1V30_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F1V30"
dataset/wan22_training/charades_processed/HHEIV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HHEIV"
dataset/wan22_training/charades_processed/HEIW9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HEIW9"
dataset/wan22_training/charades_processed/9LTZT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9LTZT"
dataset/wan22_training/charades_processed/FORXE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FORXE"
dataset/wan22_training/charades_processed/9A58F_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9A58F"
dataset/wan22_training/charades_processed/2JT00_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2JT00"
dataset/wan22_training/charades_processed/0SXRS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0SXRS"
dataset/wan22_training/charades_processed/ZQKVY_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZQKVY"
dataset/wan22_training/charades_processed/DYGB7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DYGB7"
dataset/wan22_training/charades_processed/2HEUO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2HEUO"
dataset/wan22_training/charades_processed/X9WTR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X9WTR"
dataset/wan22_training/charades_processed/X2JBJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X2JBJ"
dataset/wan22_training/charades_processed/7FTZR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7FTZR"
dataset/wan22_training/charades_processed/GMQBY_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GMQBY"
dataset/wan22_training/charades_processed/HUWAZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HUWAZ"
dataset/wan22_training/charades_processed/YONR1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YONR1"
dataset/wan22_training/charades_processed/5RY3S_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5RY3S"
dataset/wan22_training/charades_processed/TQYV1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TQYV1"
dataset/wan22_training/charades_processed/6E4JA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6E4JA"
dataset/wan22_training/charades_processed/ZOBZV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZOBZV"
dataset/wan22_training/charades_processed/M8MP0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M8MP0"
dataset/wan22_training/charades_processed/MY7NU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MY7NU"
dataset/wan22_training/charades_processed/HZSDD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HZSDD"
dataset/wan22_training/charades_processed/1NYKM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1NYKM"
dataset/wan22_training/charades_processed/AIJ0M_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AIJ0M"
dataset/wan22_training/charades_processed/RTGML_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RTGML"
dataset/wan22_training/charades_processed/82YF1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 82YF1"
dataset/wan22_training/charades_processed/HRJX1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HRJX1"
dataset/wan22_training/charades_processed/1Q6M7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1Q6M7"
dataset/wan22_training/charades_processed/G2NY6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: G2NY6"
dataset/wan22_training/charades_processed/PGGRZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PGGRZ"
dataset/wan22_training/charades_processed/Z6HEA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Z6HEA"
dataset/wan22_training/charades_processed/JFSJF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JFSJF"
dataset/wan22_training/charades_processed/NFXPI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NFXPI"
dataset/wan22_training/charades_processed/OMFOJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OMFOJ"
dataset/wan22_training/charades_processed/LTBKU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LTBKU"
dataset/wan22_training/charades_processed/M7DIB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M7DIB"
dataset/wan22_training/charades_processed/61FWZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 61FWZ"
dataset/wan22_training/charades_processed/N8SO1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: N8SO1"
dataset/wan22_training/charades_processed/KUBUA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KUBUA"
dataset/wan22_training/charades_processed/69GFN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 69GFN"
dataset/wan22_training/charades_processed/4U8WV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 4U8WV"
dataset/wan22_training/charades_processed/BPWJI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: BPWJI"
dataset/wan22_training/charades_processed/EF5XT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: EF5XT"
dataset/wan22_training/charades_processed/VYD9P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VYD9P"
dataset/wan22_training/charades_processed/FXGQI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FXGQI"
dataset/wan22_training/charades_processed/4GLAP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 4GLAP"
dataset/wan22_training/charades_processed/GVHM9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GVHM9"
dataset/wan22_training/charades_processed/J5DOP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: J5DOP"
dataset/wan22_training/charades_processed/RJF6F_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RJF6F"
dataset/wan22_training/charades_processed/SRTX6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SRTX6"
dataset/wan22_training/charades_processed/VEHER_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VEHER"
dataset/wan22_training/charades_processed/4683D_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 4683D"
dataset/wan22_training/charades_processed/NB0IB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NB0IB"
dataset/wan22_training/charades_processed/GJC1G_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GJC1G"
dataset/wan22_training/charades_processed/QB7ZN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: QB7ZN"
dataset/wan22_training/charades_processed/N6XEV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: N6XEV"
dataset/wan22_training/charades_processed/TE5P7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TE5P7"
dataset/wan22_training/charades_processed/VJG6E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VJG6E"
dataset/wan22_training/charades_processed/8Y4YD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8Y4YD"
dataset/wan22_training/charades_processed/CQ435_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: CQ435"
dataset/wan22_training/charades_processed/ESTFR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ESTFR"
dataset/wan22_training/charades_processed/ZD3GI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZD3GI"
dataset/wan22_training/charades_processed/WWL0K_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WWL0K"
dataset/wan22_training/charades_processed/7SKSD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7SKSD"
dataset/wan22_training/charades_processed/QRM8K_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: QRM8K"
dataset/wan22_training/charades_processed/PFCRB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PFCRB"
dataset/wan22_training/charades_processed/4878H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 4878H"
dataset/wan22_training/charades_processed/KAQNT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KAQNT"
dataset/wan22_training/charades_processed/MFWQ7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MFWQ7"
dataset/wan22_training/charades_processed/C3CGB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: C3CGB"
dataset/wan22_training/charades_processed/RJQL6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RJQL6"
dataset/wan22_training/charades_processed/DSWWV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DSWWV"
dataset/wan22_training/charades_processed/JPEQK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JPEQK"
dataset/wan22_training/charades_processed/V9JJL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: V9JJL"
dataset/wan22_training/charades_processed/0KEZF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0KEZF"
